7220,3451,74,2015-03-06 18:10
7221,5170,38,2015-11-11 19:45
7222,4485,48,2015-08-31 20:45
7223,2673,85,2016-04-08 00:25
7224,1458,82,2016-07-07 12:55
7225,2831,12,2017-08-27 08:55
7226,7947,179,2018-03-23 16:55
7227,30,206,2017-06-10 12:40
7228,2047,149,2013-04-03 16:10
7229,5247,63,2018-04-01 03:40
7230,2633,15,2018-02-16 10:20
7231,7446,108,2018-10-28 13:40
7232,2369,131,2013-11-19 03:40
7233,585,247,2012-07-27 00:20
7234,3727,120,2014-05-29 13:10
7235,9825,125,2012-01-26 10:30
7236,7522,109,2015-10-13 06:35
7237,2948,250,2012-03-19 07:10
7238,4736,121,2018-05-02 17:30
7239,3864,120,2016-01-24 22:55
7240,6807,108,2013-02-23 09:05
7241,8295,75,2016-12-07 12:45
7242,411,243,2015-04-08 14:20
7243,3802,41,2012-04-16 12:10
7244,460,176,2018-09-22 15:00
7245,3421,178,2015-11-26 19:20
7246,8433,209,2014-09-16 09:50
7247,7583,136,2013-09-29 14:00
7248,7205,15,2013-02-15 06:45
7249,1359,44,2012-11-11 00:20
7250,7462,13,2015-02-14 09:50
7251,4106,78,2017-06-18 16:05
7252,3137,187,2017-03-20 14:05
7253,5337,65,2017-01-11 19:35
7254,4859,11,2018-01-06 14:05
7255,8142,89,2015-06-25 18:20
7256,5601,249,2018-09-09 06:00
7257,4351,19,2014-03-03 18:55
7258,2442,175,2017-02-12 14:10
7259,175,22,2017-08-28 15:50
7260,7091,208,2017-07-23 14:05
7261,5097,89,2013-10-13 18:50
7262,5985,188,2013-11-01 20:55
7263,7450,48,2014-03-08 20:10
7264,4191,56,2013-02-25 13:05
7265,2762,233,2012-06-10 16:35
7266,7458,55,2018-02-23 17:55
7267,4398,249,2018-03-13 00:00
7268,9676,154,2013-12-16 23:40
7269,6104,20,2012-08-07 16:15
7270,5889,149,2013-12-23 21:30
7271,1438,231,2018-06-17 10:45
7272,5034,179,2012-10-07 16:55
7273,187,200,2015-12-09 15:05
7274,8056,222,2016-11-29 06:15
7275,9043,247,2016-12-28 17:50
7276,7161,223,2017-11-10 15:40
7277,1379,42,2013-08-23 02:35
7278,47,135,2016-10-20 16:35
7279,1738,12,2016-06-05 12:00
7280,6680,219,2016-03-14 11:20
7281,7416,242,2012-07-31 20:40
7282,7911,146,2018-05-30 10:50
7283,291,201,2017-03-31 04:35
7284,7066,227,2014-02-07 21:55
7285,7602,105,2018-07-03 18:00
7286,2422,173,2012-05-17 06:30
7287,1573,107,2016-07-23 17:15
7288,3224,205,2016-10-21 21:35
7289,3565,46,2016-07-21 03:00
7290,9809,209,2012-02-22 11:00
7291,4600,6,2019-02-25 05:40
7292,271,128,2016-09-14 01:00
7293,130,93,2013-08-12 00:25
7294,7916,61,2018-08-08 01:35
7295,5964,199,2018-06-07 03:25
7296,1410,193,2013-10-04 01:50
7297,6823,54,2016-12-20 04:00
7298,1787,207,2014-09-07 22:55
7299,8040,72,2012-05-01 03:45
7300,5381,91,2016-01-26 18:05
7301,8671,63,2014-10-08 12:40
7302,5273,244,2016-07-22 19:20
7303,1645,52,2014-07-11 08:05
7304,5743,199,2016-08-30 00:10
7305,5041,148,2013-07-17 08:55
7306,6870,248,2014-09-19 07:30
7307,5051,222,2012-04-26 09:00
7308,7906,42,2018-07-07 20:55
7309,9781,88,2017-03-18 13:50
7310,5245,176,2012-04-21 06:35
7311,3584,99,2017-08-21 21:30
7312,64,112,2012-09-04 01:05
7313,6826,47,2015-03-17 12:25
7314,4525,185,2019-03-06 01:40
7315,7394,63,2013-08-03 17:45
7316,2279,182,2015-05-21 21:00
7317,4645,151,2015-02-12 01:00
7318,1139,224,2017-10-04 09:55
7319,7173,141,2015-12-29 08:05
7320,6332,42,2014-07-12 17:15
7321,858,56,2014-11-19 14:00
7322,8821,250,2015-03-19 08:15
7323,200,139,2014-05-12 21:30
7324,1613,77,2016-10-09 20:10
7325,1226,178,2015-12-16 12:50
7326,4763,56,2019-01-03 08:45
7327,7965,195,2017-08-13 04:55
7328,2157,21,2015-03-18 05:45
7329,6396,126,2015-02-27 04:20
7330,7654,145,2014-06-25 17:45
7331,2870,214,2015-05-04 07:20
7332,9407,58,2016-09-18 03:55
7333,2355,100,2018-07-06 20:20
7334,516,42,2018-06-16 21:00
7335,2400,158,2017-06-12 17:05
7336,4249,218,2016-07-29 20:40
7337,8686,93,2012-05-01 00:35
7338,7560,31,2015-09-27 18:30
7339,9267,248,2017-03-13 21:45
7340,2899,23,2014-05-23 02:55
7341,8229,127,2013-07-03 01:40
7342,404,38,2012-04-29 09:20
7343,5428,218,2013-11-13 07:00
7344,7997,127,2012-03-31 10:25
7345,1107,156,2019-01-14 04:35
7346,2311,166,2014-09-11 13:40
7347,4042,56,2019-01-11 03:45
7348,7406,26,2017-07-28 16:05
7349,3423,18,2013-07-07 16:55
7350,1304,194,2015-10-10 06:55
7351,8219,158,2013-03-02 19:40
7352,1861,64,2016-07-03 01:00
7353,588,150,2019-01-11 04:25
7354,2639,243,2017-11-01 20:20
7355,9491,231,2014-04-17 14:40
7356,8251,151,2018-03-07 14:20
7357,8861,32,2016-10-25 05:50
7358,2588,62,2014-01-25 07:05
7359,6515,73,2013-06-10 07:35
7360,7753,123,2014-05-28 22:10
7361,5735,69,2015-02-21 11:30
7362,3119,206,2016-10-07 08:00
7363,6808,233,2015-05-10 08:25
7364,7327,245,2017-08-09 22:50
7365,8398,164,2013-08-31 00:40
7366,2854,31,2015-04-20 08:20
7367,6937,20,2013-05-24 10:40
7368,7434,201,2019-02-21 22:30
7369,1851,91,2017-08-01 09:15
7370,9314,197,2016-06-05 16:00
7371,4050,73,2016-05-23 04:30
7372,8667,232,2017-07-02 09:15
7373,4057,157,2017-09-15 06:15
7374,6303,207,2013-09-29 08:10
7375,4290,110,2017-10-23 12:55
7376,4958,216,2014-11-22 10:20
7377,6703,73,2014-02-12 08:40
7378,4998,133,2012-11-13 03:45
7379,9339,81,2013-08-22 07:50
7380,4053,97,2012-11-07 16:25
7381,6296,50,2016-10-19 19:00
7382,2769,90,2016-11-13 01:50
7383,2672,51,2018-07-21 17:10
7384,9970,132,2013-09-02 18:55
7385,9795,162,2018-05-26 06:40
7386,3325,136,2017-01-23 15:00
7387,765,190,2013-01-10 14:05
7388,9899,241,2014-07-18 01:10
7389,5464,126,2013-03-07 06:50
7390,2261,35,2015-03-22 13:40
7391,4866,60,2015-04-10 11:25
7392,8241,59,2014-02-04 10:45
7393,6863,221,2013-02-22 03:10
7394,2009,203,2013-11-08 08:30
7395,1097,208,2015-10-27 00:30
7396,9857,236,2016-06-03 14:35
7397,829,35,2015-08-25 16:15
7398,9500,208,2012-02-03 01:30
7399,3190,138,2014-02-09 06:05
7400,74,215,2013-03-25 01:55
7401,2478,190,2013-08-11 04:25
7402,7185,66,2017-08-04 10:05
7403,9108,203,2013-04-26 16:15
7404,204,181,2015-05-08 12:45
7405,1033,88,2017-06-21 10:30
7406,5322,25,2016-03-08 12:35
7407,839,117,2017-11-05 13:50
7408,1168,28,2016-09-11 04:15
7409,5102,192,2012-05-11 18:50
7410,4899,27,2015-12-02 11:10
7411,4943,52,2017-12-14 08:05
7412,3249,156,2015-08-28 21:05
7413,1708,238,2014-06-01 15:05
7414,474,210,2017-06-19 13:40
7415,9535,157,2013-07-08 01:25
7416,5652,6,2014-03-17 06:45
7417,7919,135,2014-03-01 14:00
7418,3492,110,2016-10-19 14:05
7419,766,16,2013-03-30 00:25
7420,4259,217,2018-03-05 23:30
7421,7303,209,2015-09-13 03:50
7422,3723,78,2016-06-19 16:35
7423,449,0,2018-06-18 18:20
7424,8220,161,2015-02-26 23:10
7425,8662,196,2015-06-02 05:20
7426,6134,49,2017-03-24 05:15
7427,5359,237,2012-10-18 00:30
7428,1306,19,2014-09-26 00:00
7429,2537,12,2014-04-05 06:30
7430,2519,130,2018-04-25 23:25
7431,460,27,2013-03-02 17:30
7432,2056,81,2012-08-05 17:30
7433,5810,143,2015-03-02 16:20
7434,7,207,2012-02-08 21:05
7435,1348,247,2013-03-14 00:35
7436,9792,154,2017-04-05 11:15
7437,9500,97,2012-01-16 22:30
7438,9260,151,2016-09-28 12:45
7439,3736,127,2018-10-15 06:20
7440,2136,108,2018-01-22 22:25
7441,10000,11,2013-07-15 15:35
7442,6944,140,2015-03-31 18:10
7443,5291,47,2014-09-30 10:10
7444,9458,107,2018-03-03 17:05
7445,4474,225,2017-09-22 09:20
7446,9190,239,2018-01-02 16:25
7447,9034,217,2017-07-21 21:00
7448,5164,121,2014-02-26 08:25
7449,1807,226,2015-02-02 07:20
7450,5394,71,2018-11-13 13:20
7451,1028,236,2015-05-26 01:35
7452,1786,37,2018-07-23 13:10
7453,5815,160,2018-07-25 00:45
7454,4267,233,2017-06-16 05:25
7455,433,162,2015-05-14 01:05
7456,2586,136,2016-04-04 21:25
7457,4877,242,2014-11-06 19:40
7458,3727,173,2018-05-10 17:05
7459,8054,0,2015-12-11 14:10
7460,862,39,2017-10-24 05:25
7461,7403,153,2015-09-26 23:20
7462,922,110,2014-05-13 12:10
7463,5128,32,2014-07-16 06:10
7464,7200,218,2013-07-03 18:00
7465,4244,103,2013-05-22 23:35
7466,6143,212,2015-07-11 15:25
7467,8244,71,2014-09-16 13:55
7468,7045,40,2014-06-30 07:15
7469,5408,73,2013-06-03 17:25
7470,6552,178,2018-03-04 22:20
7471,810,7,2013-11-21 11:15
7472,4784,17,2017-11-25 16:00
7473,6931,77,2019-02-19 03:15
7474,8206,55,2017-06-03 10:35
7475,3674,182,2018-03-29 15:55
7476,4216,218,2018-01-20 11:35
7477,1783,138,2014-10-09 04:20
7478,7320,93,2012-08-29 06:10
7479,5961,80,2018-03-10 13:15
7480,850,127,2019-02-06 21:40
7481,1893,90,2014-11-27 18:05
7482,9180,78,2013-10-08 02:20
7483,3255,128,2016-02-27 12:35
7484,9236,206,2013-02-04 13:05
7485,3728,93,2018-02-23 12:40
7486,8641,8,2016-09-11 01:45
7487,1273,206,2016-03-23 03:25
7488,8540,47,2013-10-30 03:50
7489,4968,216,2017-03-02 12:50
7490,8814,151,2017-02-28 10:10
7491,400,247,2017-07-16 15:35
7492,3425,224,2016-11-29 12:45
7493,2161,215,2014-10-22 19:25
7494,8770,209,2016-02-20 22:30
7495,6449,131,2014-06-06 19:50
7496,317,16,2019-02-15 08:50
7497,7704,56,2012-07-09 14:10
7498,8230,2,2016-01-06 02:15
7499,691,172,2018-02-06 06:15
7500,7534,75,2019-02-25 00:45
7501,6359,71,2012-10-24 09:55
7502,8286,240,2015-02-13 08:35
7503,8314,34,2017-03-31 10:30
7504,7301,128,2017-12-12 18:15
7505,7297,128,2018-12-19 09:20
7506,3259,183,2018-10-17 03:10
7507,444,165,2013-12-03 20:00
7508,2909,142,2017-06-04 17:45
7509,177,181,2012-06-21 13:20
7510,7259,241,2017-03-24 13:10
7511,4056,224,2012-01-19 05:35
7512,2257,182,2015-04-22 21:00
7513,3899,78,2012-05-28 03:50
7514,2613,128,2016-02-19 23:45
7515,6629,136,2018-11-26 06:15
7516,1134,46,2015-03-08 01:00
7517,4325,134,2013-11-10 17:40
7518,8795,31,2018-05-28 18:35
7519,417,216,2017-05-31 05:55
7520,5569,46,2016-03-30 16:15
7521,3045,21,2015-06-28 05:20
7522,6474,158,2012-06-03 22:40
7523,7482,114,2013-09-10 15:15
7524,4703,149,2016-09-15 08:55
7525,610,20,2015-02-23 02:00
7526,3891,120,2017-09-07 06:15
7527,8245,32,2017-03-10 18:50
7528,4871,246,2018-01-29 07:00
7529,1287,42,2018-09-14 08:45
7530,188,151,2016-06-25 01:10
7531,3669,206,2014-12-13 02:20
7532,7185,104,2012-12-10 10:50
7533,4430,222,2016-11-20 03:10
7534,7210,230,2017-11-16 23:15
7535,3425,167,2016-06-27 00:30
7536,9531,218,2014-09-12 20:45
7537,2209,109,2013-03-14 11:05
7538,7969,176,2012-06-09 04:45
7539,8633,89,2013-03-05 06:25
7540,8754,246,2018-08-28 13:10
7541,6188,79,2019-02-11 17:55
7542,8236,155,2015-09-10 14:45
7543,8528,13,2012-07-20 03:05
7544,8157,20,2017-12-14 10:05
7545,5953,69,2019-02-19 04:35
7546,3593,172,2015-07-29 12:00
7547,4928,78,2015-01-13 18:10
7548,5861,196,2013-05-24 14:05
7549,5599,69,2017-06-14 09:20
7550,4552,90,2015-01-25 15:40
7551,7698,195,2015-09-26 09:55
7552,4840,212,2015-05-28 10:45
7553,8429,161,2015-11-20 19:35
7554,3374,114,2016-03-07 17:00
7555,1045,94,2012-05-01 01:05
7556,2547,199,2018-02-26 12:45
7557,4542,183,2014-03-29 22:15
7558,9178,148,2015-03-01 17:20
7559,4016,4,2012-04-27 11:45
7560,904,3,2014-05-12 01:15
7561,5812,242,2012-10-12 20:55
7562,2573,142,2014-07-23 01:30
7563,6255,134,2015-09-19 07:00
7564,2713,8,2013-09-30 04:15
7565,9703,211,2013-08-16 18:10
7566,6493,135,2018-12-26 08:10
7567,1996,80,2012-04-16 15:40
7568,43,118,2018-09-18 22:30
7569,9580,64,2016-10-25 23:05
7570,5659,64,2017-01-18 02:45
7571,3843,172,2015-04-12 07:50
7572,4941,70,2018-09-05 19:35
7573,5139,245,2014-08-20 11:05
7574,2316,211,2016-08-14 01:45
7575,6609,163,2017-05-24 08:05
7576,4685,186,2012-06-23 06:05
7577,9241,175,2015-05-02 03:55
7578,1101,121,2015-03-01 14:55
7579,1771,175,2017-03-09 04:40
7580,1494,141,2012-02-24 21:45
7581,1010,109,2012-06-26 12:00
7582,3981,205,2016-08-16 18:15
7583,7094,180,2018-08-15 22:50
7584,6619,170,2015-10-20 08:00
7585,3702,187,2015-10-10 14:30
7586,6292,220,2019-01-12 01:50
7587,7241,99,2014-06-30 05:20
7588,7,208,2015-04-26 12:00
7589,6639,3,2017-10-30 09:55
7590,6937,48,2017-08-15 20:35
7591,7459,27,2015-12-04 07:50
7592,2922,8,2016-05-11 04:10
7593,3550,178,2015-07-04 19:00
7594,7663,77,2012-03-18 18:25
7595,8177,200,2017-08-08 08:35
7596,9692,219,2015-12-29 19:30
7597,4276,67,2015-11-14 00:15
7598,8991,212,2012-03-09 05:55
7599,9245,49,2018-10-19 00:30
7600,646,129,2014-10-04 16:30
7601,6106,174,2018-04-23 02:55
7602,9838,2,2012-01-19 17:30
7603,8083,119,2017-03-01 15:40
7604,5745,50,2017-04-18 08:30
7605,7445,150,2015-02-11 19:40
7606,6064,23,2017-07-11 02:30
7607,5897,235,2016-02-02 00:50
7608,4250,48,2017-06-15 10:50
7609,2530,26,2012-08-30 13:55
7610,72,189,2013-10-22 16:45
7611,4280,180,2017-06-02 08:50
7612,767,52,2015-03-03 22:20
7613,2740,5,2014-04-19 19:30
7614,2539,225,2014-08-09 08:50
7615,8626,53,2012-03-15 06:25
7616,2326,202,2015-03-03 04:05
7617,3753,112,2017-05-18 23:30
7618,5012,147,2018-09-05 15:10
7619,5570,222,2013-10-24 02:15
7620,7621,16,2015-01-13 03:00
7621,4630,233,2013-07-22 21:45
7622,8776,230,2016-03-03 21:20
7623,6510,40,2018-05-22 00:25
7624,7101,166,2018-09-18 08:30
7625,1706,163,2017-11-20 07:15
7626,8381,25,2013-04-01 22:45
7627,5537,200,2013-07-06 04:00
7628,4786,133,2015-11-20 01:15
7629,7339,1,2013-05-11 14:10
7630,4306,81,2016-08-19 09:25
7631,7648,224,2013-08-14 08:25
7632,9150,27,2012-01-04 11:10
7633,6202,9,2012-02-18 11:55
7634,7304,246,2015-08-23 19:00
7635,9966,228,2013-04-21 19:15
7636,6162,62,2017-11-07 03:55
7637,6878,203,2013-07-18 11:50
7638,8562,3,2017-04-20 00:30
7639,4766,154,2012-05-06 12:25
7640,8398,129,2017-06-24 05:40
7641,7332,84,2012-06-13 14:25
7642,9860,204,2019-02-03 13:00
7643,8140,84,2018-06-27 03:55
7644,8409,177,2018-07-23 21:05
7645,9130,148,2014-11-27 05:35
7646,3621,240,2015-07-03 07:20
7647,6475,221,2016-06-07 18:10
7648,138,209,2017-05-03 02:45
7649,1301,53,2013-04-20 16:55
7650,2946,129,2017-12-07 02:40
7651,7536,204,2018-11-16 11:50
7652,7150,3,2014-07-13 12:50
7653,9327,88,2012-04-20 06:00
7654,3412,141,2015-03-22 18:45
7655,3486,52,2017-10-01 13:05
7656,1970,170,2018-03-06 05:05
7657,1000,83,2018-10-12 15:50
7658,8983,184,2016-08-02 10:30
7659,9157,4,2016-10-18 03:50
7660,4268,83,2012-04-01 18:55
7661,6393,1,2015-09-25 23:50
7662,8352,211,2014-09-05 15:05
7663,64,124,2013-10-07 04:20
7664,9541,114,2012-05-24 10:20
7665,3427,131,2016-05-30 07:40
7666,9051,160,2015-03-20 02:05
7667,6918,90,2016-06-16 22:50
7668,7334,169,2015-03-09 14:05
7669,7437,171,2014-01-11 22:05
7670,2991,53,2013-04-24 20:15
7671,8694,32,2013-11-11 12:55
7672,5052,93,2015-06-06 19:00
7673,9835,233,2017-07-06 05:50
7674,5606,8,2017-04-18 22:55
7675,496,187,2016-09-01 16:25
7676,2118,175,2014-04-29 11:25
7677,2270,204,2015-04-05 08:35
7678,8738,145,2014-07-28 14:15
7679,6918,199,2014-09-13 16:05
7680,3734,143,2016-04-29 15:30
7681,737,74,2015-10-20 13:10
7682,8638,151,2012-07-30 08:30
7683,8506,88,2017-01-03 08:10
7684,6925,167,2013-05-07 03:00
7685,3924,94,2014-05-18 05:50
7686,6965,95,2017-02-08 17:30
7687,8019,218,2015-03-29 04:40
7688,2681,163,2013-12-14 14:35
7689,4438,160,2016-10-09 00:15
7690,3505,97,2015-05-31 23:05
7691,9252,21,2012-07-09 16:25
7692,8356,245,2012-08-21 16:35
7693,3907,4,2015-05-24 03:40
7694,8528,192,2014-02-10 11:50
7695,2394,157,2018-12-20 02:15
7696,5739,5,2015-08-20 19:50
7697,2520,185,2018-02-03 14:15
7698,6844,75,2019-03-07 17:50
7699,2008,39,2017-05-16 11:35
7700,1664,71,2018-09-14 19:45
7701,2938,199,2012-11-04 07:10
7702,5895,231,2018-07-13 11:45
7703,3345,40,2014-05-05 10:15
7704,3781,113,2013-10-07 06:55
7705,3936,106,2018-11-17 22:15
7706,3961,128,2017-12-28 15:35
7707,3874,199,2014-07-08 01:50
7708,9788,232,2016-12-01 05:30
7709,5907,182,2012-07-01 00:35
7710,1542,206,2014-10-10 09:40
7711,1968,96,2016-06-22 19:05
7712,2884,70,2012-07-07 17:20
7713,201,165,2019-01-01 15:40
7714,6301,63,2014-04-23 09:25
7715,6279,117,2012-03-10 16:15
7716,8178,86,2013-06-23 14:50
7717,2222,49,2017-08-20 23:00
7718,3515,220,2018-12-18 22:25
7719,1587,192,2015-03-03 21:45
7720,2251,91,2015-03-05 08:25
7721,7995,133,2016-11-15 20:45
7722,3998,117,2015-01-27 17:00
7723,8288,215,2015-08-29 02:45
7724,4416,179,2016-05-07 16:30
7725,6467,211,2018-01-09 15:20
7726,3566,57,2012-10-03 16:35
7727,7427,123,2012-05-03 04:10
7728,6070,137,2018-10-23 12:10
7729,5757,34,2018-01-15 22:25
7730,122,182,2017-12-16 13:05
7731,7497,59,2013-07-06 10:55
7732,1601,123,2015-04-10 02:10
7733,6249,141,2014-12-11 10:20
7734,5426,145,2015-08-10 22:05
7735,9845,93,2012-06-02 21:35
7736,8609,230,2018-11-07 17:10
7737,5404,179,2016-06-06 16:20
7738,9915,143,2016-03-24 19:30
7739,6321,72,2014-09-21 04:50
7740,7936,146,2017-10-31 16:40
7741,1085,231,2015-05-11 10:15
7742,2882,191,2014-01-22 19:25
7743,6299,159,2017-09-20 20:25
7744,8652,64,2014-07-10 04:10
7745,2411,143,2012-04-08 13:40
7746,4135,24,2012-03-04 14:40
7747,7319,168,2012-08-17 13:00
7748,6450,84,2018-12-17 01:05
7749,9884,84,2013-06-28 23:10
7750,8988,57,2013-10-17 09:10
7751,4104,129,2013-11-14 21:05
7752,7414,204,2016-04-30 03:55
7753,660,247,2016-10-19 02:20
7754,7251,204,2015-02-17 02:20
7755,7149,234,2018-07-19 18:40
7756,3212,35,2016-12-18 17:40
7757,6571,2,2017-12-10 18:35
7758,6411,30,2013-06-21 17:40
7759,9897,204,2015-08-03 02:00
7760,5270,124,2016-01-06 05:05
7761,8214,178,2018-08-06 21:10
7762,1897,182,2018-02-28 09:35
7763,3014,194,2018-09-02 10:25
7764,7110,34,2013-10-15 16:05
7765,7083,78,2014-01-14 20:25
7766,884,80,2017-08-14 21:25
7767,7027,244,2012-04-30 14:00
7768,9606,169,2013-05-03 04:20
7769,5011,168,2013-03-31 12:50
7770,4798,178,2014-04-23 12:55
7771,191,235,2017-10-30 00:55
7772,5503,141,2012-09-12 03:10
7773,9500,138,2013-05-03 01:20
7774,668,93,2014-03-23 01:45
7775,5410,203,2018-10-30 21:45
7776,7948,42,2015-08-30 04:10
7777,1388,4,2012-05-14 18:55
7778,353,159,2012-01-15 07:55
7779,5000,188,2018-02-14 00:50
7780,1653,70,2015-08-27 10:40
7781,9736,147,2016-12-31 11:35
7782,5791,16,2012-02-05 01:50
7783,9376,126,2018-08-09 11:40
7784,7882,78,2015-12-03 09:15
7785,3419,116,2013-12-09 12:50
7786,3937,157,2016-06-06 02:45
7787,7656,152,2016-05-26 21:40
7788,5971,163,2018-10-15 04:35
7789,4824,85,2018-10-17 03:00
7790,752,208,2015-07-13 20:25
7791,8313,65,2018-09-21 21:20
7792,9411,44,2012-05-11 18:50
7793,1200,187,2014-08-15 04:00
7794,8082,132,2019-01-04 19:30
7795,7446,185,2015-08-10 11:10
7796,120,219,2012-03-14 10:40
7797,4409,104,2017-08-07 19:15
7798,4936,16,2018-06-04 22:10
7799,9517,71,2014-04-19 00:25
7800,9182,179,2016-12-29 05:35
7801,4924,159,2013-12-06 06:15
7802,8324,222,2016-09-04 00:20
7803,1850,49,2012-04-12 10:15
7804,251,84,2013-11-25 21:25
7805,1770,69,2018-04-13 12:50
7806,3332,231,2014-12-16 13:35
7807,151,14,2017-08-25 23:45
7808,3599,190,2017-04-06 05:45
7809,4123,246,2018-05-03 04:45
7810,7816,224,2013-08-20 10:00
7811,3299,3,2017-09-07 08:40
7812,5949,191,2017-06-30 19:55
7813,1253,7,2013-08-29 17:10
7814,4336,54,2015-02-13 21:30
7815,2982,84,2018-09-25 14:50
7816,8828,219,2015-09-13 07:20
7817,6372,108,2017-07-23 22:00
7818,2895,167,2014-06-21 10:40
7819,7392,222,2015-10-31 13:30
7820,4797,116,2017-03-14 05:55
7821,585,137,2018-12-05 20:45
7822,529,163,2017-08-23 11:00
7823,2528,22,2013-07-22 18:30
7824,3330,104,2017-10-27 10:55
7825,7358,141,2017-10-08 08:50
7826,6866,2,2014-11-20 09:10
7827,7926,116,2012-05-25 20:20
7828,134,195,2014-08-24 01:30
7829,8871,69,2018-09-09 06:15
7830,7881,67,2013-01-15 16:45
7831,8602,23,2017-05-14 21:45
7832,164,126,2015-08-21 22:00
7833,413,148,2016-01-25 03:30
7834,7330,61,2015-09-18 21:20
7835,8268,54,2018-09-07 08:10
7836,6492,183,2012-02-12 18:35
7837,7156,73,2012-10-14 00:15
7838,1440,195,2012-01-03 16:50
7839,752,194,2012-06-10 10:20
7840,6180,135,2018-03-21 07:55
7841,9312,153,2014-06-16 21:40
7842,6189,166,2013-07-01 06:55
7843,251,85,2015-07-10 14:10
7844,4954,239,2015-06-25 01:25
7845,2794,222,2018-01-05 18:55
7846,8381,46,2012-05-21 22:20
7847,6692,164,2016-12-01 08:40
7848,6091,125,2018-08-30 04:30
7849,2228,175,2015-07-27 17:30
7850,6413,163,2014-12-22 22:25
7851,5056,25,2016-10-08 08:20
7852,7872,71,2017-05-10 19:10
7853,8187,51,2012-07-18 23:35
7854,3034,16,2012-06-01 04:05
7855,3196,181,2014-07-29 04:15
7856,7044,89,2018-05-11 04:40
7857,766,242,2015-09-03 23:00
7858,2365,51,2016-06-06 15:25
7859,9544,100,2018-01-29 10:35
7860,197,246,2018-09-04 15:50
7861,4024,141,2012-01-30 02:05
7862,6684,172,2013-08-18 20:10
7863,9705,32,2018-11-12 19:15
7864,2036,117,2014-05-15 21:45
7865,3475,6,2014-12-23 02:45
7866,6641,121,2013-03-10 14:15
7867,4477,43,2017-11-23 23:05
7868,7872,202,2018-05-13 17:40
7869,511,161,2012-10-28 15:55
7870,7373,231,2017-03-17 10:50
7871,6006,235,2015-03-03 10:50
7872,7052,187,2012-03-26 01:50
7873,1037,114,2019-03-10 23:30
7874,5972,237,2012-11-04 20:30
7875,9328,24,2012-10-23 13:50
7876,1913,95,2018-08-06 19:50
7877,4254,144,2012-12-20 07:50
7878,2838,81,2014-03-13 11:25
7879,8699,226,2014-09-06 01:20
7880,6163,118,2016-05-12 22:40
7881,3889,147,2018-11-26 05:30
7882,2952,111,2017-10-25 03:50
7883,1018,14,2012-06-23 21:20
7884,5231,79,2017-03-01 02:05
7885,2039,135,2018-10-04 07:00
7886,3265,108,2018-09-11 11:30
7887,9344,73,2015-10-17 10:40
7888,5516,125,2016-07-05 02:00
7889,7128,139,2015-12-13 08:35
7890,6526,76,2013-02-25 21:25
7891,6311,215,2014-01-15 22:15
7892,9828,99,2017-01-29 20:50
7893,7066,35,2014-03-11 16:00
7894,9688,136,2018-01-13 22:05
7895,8770,148,2017-10-28 23:35
7896,6505,97,2012-03-22 03:35
7897,3881,229,2013-06-23 07:05
7898,7501,230,2018-05-12 12:10
7899,3411,239,2012-05-09 13:35
7900,1541,188,2013-05-29 10:40
7901,2810,20,2014-05-27 20:55
7902,7681,50,2014-09-09 12:00
7903,2523,182,2015-02-12 04:00
7904,4198,152,2013-02-20 14:50
7905,3615,161,2018-03-17 06:00
7906,4777,2,2018-04-12 11:40
7907,1029,223,2012-04-16 14:30
7908,2034,35,2019-02-03 23:15
7909,9246,4,2013-06-21 20:45
7910,9697,111,2013-02-17 17:05
7911,7455,160,2017-09-25 17:15
7912,6349,156,2014-03-01 19:30
7913,5930,205,2014-07-22 03:05
7914,1272,156,2012-04-19 00:05
7915,6625,171,2018-11-22 22:00
7916,5962,11,2017-01-03 18:05
7917,9707,226,2013-09-18 06:45
7918,3798,179,2017-05-12 10:50
7919,4573,66,2012-11-01 23:20
7920,9867,112,2013-12-23 06:15
7921,5404,135,2017-03-23 15:40
7922,5912,3,2016-01-27 16:10
7923,8271,206,2018-02-08 05:40
7924,7604,19,2013-05-05 16:10
7925,4632,136,2014-05-20 22:35
7926,840,128,2014-10-20 03:25
7927,2288,188,2014-05-18 17:30
7928,3169,58,2017-01-09 03:40
7929,3288,2,2012-08-03 13:20
7930,9654,128,2013-12-01 00:05
7931,1303,122,2013-07-08 03:05
7932,261,138,2018-11-21 18:30
7933,7895,4,2016-08-28 08:25
7934,2324,49,2013-02-17 12:00
7935,697,77,2013-12-03 04:45
7936,8917,194,2015-07-28 09:35
7937,2243,197,2012-02-27 18:00
7938,1757,41,2018-12-26 16:55
7939,7452,40,2014-01-04 08:55
7940,8160,239,2015-05-31 18:45
7941,424,66,2012-12-09 07:20
7942,9772,208,2015-12-10 14:55
7943,5223,94,2015-05-06 07:00
7944,4338,29,2012-11-04 00:50
7945,563,22,2015-07-09 14:45
7946,4947,75,2015-08-06 19:15
7947,4719,22,2018-06-11 19:30
7948,5850,140,2014-09-18 16:20
7949,9391,216,2018-01-02 11:20
7950,4305,242,2015-08-10 12:40
7951,5326,133,2013-09-25 18:50
7952,6710,248,2018-07-25 04:10
7953,3274,61,2017-06-26 17:10
7954,1096,136,2018-02-07 21:45
7955,3120,106,2015-05-30 02:35
7956,2139,119,2013-08-17 19:15
7957,1382,18,2013-03-29 13:10
7958,3416,150,2015-10-14 14:25
7959,211,195,2018-07-06 09:10
