4719,7443,49,2014-11-02,1
4720,7916,43,2012-06-03,1
4721,8585,43,2018-03-25,1
4722,4426,45,2013-09-22,1
4723,4772,50,2014-04-13,0
4724,6039,98,2018-12-16,0
4725,9863,2,2019-03-03,0
4726,3530,53,2012-03-11,0
4727,792,87,2018-11-25,1
4728,2998,98,2018-06-03,0
4729,6799,2,2014-11-16,0
4730,2494,30,2012-07-29,0
4731,2136,15,2017-02-19,1
4732,2166,6,2013-10-06,0
4733,1413,99,2018-07-01,0
4734,589,31,2012-06-24,1
4735,4895,44,2018-03-25,0
4736,7327,21,2012-11-11,1
4737,1778,36,2014-10-19,0
4738,250,18,2015-09-13,1
4739,7704,22,2014-01-26,0
4740,3938,79,2012-03-25,0
4741,4542,36,2013-05-19,1
4742,8004,39,2018-07-08,0
4743,3523,51,2014-10-26,0
4744,8262,78,2012-10-14,1
4745,7587,12,2014-06-01,1
4746,2867,59,2015-07-19,1
4747,9137,38,2014-12-21,0
4748,1836,19,2012-08-12,1
4749,5797,99,2017-09-24,1
4750,808,9,2012-10-21,1
4751,858,53,2016-02-21,0
4752,424,90,2019-02-03,0
4753,5796,20,2015-04-05,0
4754,7166,51,2012-01-15,1
4755,5529,19,2012-04-29,1
4756,1073,17,2016-02-28,0
4757,2693,61,2016-09-04,0
4758,7800,23,2014-02-16,1
4759,5491,12,2014-11-09,1
4760,3909,65,2018-03-18,0
4761,8044,17,2013-02-24,1
4762,3846,45,2015-04-05,1
4763,6188,85,2015-03-22,0
4764,174,59,2015-03-29,0
4765,2978,45,2016-06-26,1
4766,4836,90,2016-07-31,0
4767,123,1,2016-07-24,0
4768,2910,93,2017-02-12,1
4769,7973,28,2016-04-10,0
4770,4651,27,2012-03-11,1
4771,8363,37,2013-05-12,1
4772,5907,45,2012-07-29,1
4773,6100,95,2017-05-28,1
4774,9808,47,2018-07-22,0
4775,1258,11,2015-11-15,0
4776,7880,72,2017-04-16,0
4777,1744,68,2015-12-20,1
4778,2302,27,2018-07-29,0
4779,816,87,2015-03-15,0
4780,1,73,2017-03-05,1
4781,2654,52,2012-11-18,1
4782,5515,46,2017-05-21,0
4783,3183,14,2016-05-15,1
4784,1121,57,2014-02-09,1
4785,7348,73,2016-04-17,0
4786,8910,26,2015-06-07,1
4787,3055,27,2013-04-07,0
4788,9160,50,2012-08-12,0
4789,1579,85,2012-05-20,1
4790,4195,82,2015-09-13,0
4791,836,66,2015-01-25,0
4792,1459,97,2014-04-13,0
4793,7274,94,2019-02-24,0
4794,225,74,2017-05-14,1
4795,9883,94,2014-02-09,1
4796,9232,46,2012-11-18,1
4797,652,85,2014-11-16,1
4798,3168,30,2018-04-01,0
4799,6457,69,2014-10-26,0
4800,7010,93,2016-03-13,0
4801,2606,60,2013-05-05,0
4802,2477,26,2017-11-05,0
4803,3068,76,2015-01-11,0
4804,3005,37,2016-02-28,1
4805,3877,14,2016-02-21,0
4806,7486,17,2016-07-03,0
4807,7267,31,2019-02-03,1
4808,4353,79,2016-05-08,1
4809,2956,82,2017-09-03,1
4810,6859,38,2018-08-26,1
4811,7675,69,2012-10-07,0
4812,1232,69,2016-04-10,1
4813,5490,40,2016-01-31,0
4814,3553,27,2015-05-24,1
4815,8841,41,2012-02-05,1
4816,166,31,2014-01-19,0
4817,7980,29,2012-10-07,1
4818,4447,27,2015-05-17,0
4819,4383,13,2012-09-02,1
4820,8776,2,2014-11-16,0
4821,1006,4,2017-07-09,0
4822,3759,8,2015-08-16,1
4823,3358,54,2018-11-04,0
4824,9626,88,2017-11-12,1
4825,4255,85,2012-10-14,1
4826,7887,77,2017-01-15,0
4827,5697,57,2019-02-03,0
4828,2174,45,2016-05-15,0
4829,3852,51,2015-02-08,1
4830,2384,72,2016-09-25,0
4831,8035,2,2016-04-17,1
4832,4640,18,2016-05-15,1
4833,8480,68,2015-04-12,1
4834,6473,90,2015-08-02,0
4835,3098,88,2015-08-30,1
4836,1487,97,2015-04-19,1
4837,3033,43,2017-10-29,0
4838,5480,55,2018-03-18,1
4839,8164,87,2014-10-12,0
4840,7768,43,2012-04-08,1
4841,7345,51,2014-02-16,1
4842,8862,5,2016-06-12,1
4843,5722,93,2013-04-07,1
4844,1487,38,2017-03-12,1
4845,1463,68,2016-03-27,0
4846,3924,100,2017-07-02,1
4847,7048,72,2017-03-12,1
4848,1062,36,2015-12-20,1
4849,6960,8,2015-09-20,0
4850,1446,24,2016-12-25,1
4851,3449,76,2017-05-07,0
4852,988,86,2014-04-06,1
4853,8150,87,2016-05-15,1
4854,147,80,2012-10-21,0
4855,4889,34,2012-05-27,1
4856,3273,42,2013-02-24,1
4857,2119,66,2018-07-08,0
4858,2019,66,2018-07-29,0
4859,3018,14,2013-03-10,1
4860,1215,1,2017-04-23,0
4861,7824,17,2016-10-23,0
4862,9302,83,2013-06-23,1
4863,3946,48,2013-12-01,0
4864,6735,83,2013-08-04,1
4865,9625,8,2018-07-22,1
4866,4258,94,2013-01-06,0
4867,5660,61,2016-07-10,1
4868,4529,60,2014-02-09,0
4869,3179,35,2013-08-11,1
4870,4633,20,2014-06-01,0
4871,9685,10,2014-01-26,0
4872,3408,60,2015-12-06,0
4873,625,78,2012-01-29,0
4874,2784,87,2014-10-26,1
4875,363,96,2015-12-27,1
4876,5132,53,2015-03-01,0
4877,1697,86,2015-03-01,0
4878,9559,26,2012-10-07,0
4879,2651,28,2017-11-12,0
4880,4401,5,2018-08-26,0
4881,6964,50,2013-06-16,1
4882,6527,79,2016-03-13,0
4883,1321,5,2013-07-14,1
4884,4702,4,2014-05-25,1
4885,7453,8,2014-05-04,1
4886,523,36,2012-02-12,0
4887,6047,12,2014-09-28,1
4888,9592,21,2013-08-18,1
4889,7794,8,2015-11-01,1
4890,6677,37,2015-05-10,1
4891,7523,26,2016-11-27,0
4892,5354,30,2013-07-28,0
4893,4237,64,2016-02-14,0
4894,347,50,2018-03-18,0
4895,6389,68,2014-09-14,1
4896,4207,33,2016-04-17,1
4897,698,31,2013-05-05,1
4898,9566,90,2015-02-22,0
4899,7079,4,2017-08-20,1
4900,4793,18,2014-11-30,1
4901,7068,65,2015-03-01,0
4902,7151,5,2014-10-05,0
4903,5607,71,2014-06-08,1
4904,9228,57,2013-03-24,1
4905,9030,34,2017-08-13,0
4906,9301,29,2014-12-28,0
4907,7649,27,2018-03-04,0
4908,1751,84,2018-12-23,1
4909,7422,86,2019-01-27,0
4910,1321,51,2013-08-04,1
4911,8757,11,2014-07-06,1
4912,5345,32,2018-01-21,1
4913,2079,20,2015-02-08,1
4914,5961,69,2015-06-21,1
4915,3414,100,2012-12-30,0
4916,7969,90,2012-04-22,0
4917,3386,4,2012-10-28,1
4918,6778,30,2016-10-09,0
4919,4144,83,2014-09-14,1
4920,9658,47,2018-05-27,1
4921,7816,69,2014-09-07,0
4922,686,17,2012-09-09,0
4923,8067,76,2018-04-01,0
4924,6274,42,2012-06-24,0
4925,1691,51,2017-08-13,1
4926,5347,13,2012-03-04,0
4927,1298,49,2015-07-19,1
4928,3302,39,2012-03-04,1
4929,7059,83,2018-10-14,0
4930,157,0,2014-07-06,0
4931,6044,25,2012-12-09,0
4932,8263,4,2018-08-26,0
4933,3649,37,2015-08-23,0
4934,4236,1,2014-09-07,1
4935,5891,78,2014-03-16,1
4936,8517,82,2015-02-15,1
4937,8185,37,2017-04-16,0
4938,7519,66,2016-12-11,0
4939,3223,67,2016-01-10,0
4940,3294,50,2018-10-14,1
4941,6214,15,2019-01-20,1
4942,8250,34,2015-03-22,0
4943,9809,2,2017-06-04,0
4944,6640,92,2014-05-04,1
4945,1474,80,2012-02-26,0
4946,1904,15,2015-08-02,0
4947,1638,73,2018-07-08,0
4948,2118,73,2017-09-17,1
4949,4616,31,2013-05-19,0
4950,9179,1,2016-12-11,0
4951,2894,2,2012-01-22,1
4952,3931,13,2012-12-09,1
4953,6666,81,2014-01-26,1
4954,2704,16,2015-03-15,0
4955,6715,64,2017-10-22,0
4956,9429,4,2013-04-21,1
4957,1723,100,2012-05-06,0
4958,6116,15,2017-03-26,0
4959,6153,82,2018-10-14,0
4960,8207,13,2018-11-18,0
4961,821,78,2012-01-29,0
4962,643,3,2014-06-01,0
4963,8621,22,2015-02-22,0
4964,9058,47,2018-06-17,0
4965,6026,35,2018-02-25,1
4966,650,21,2014-11-02,0
4967,8866,45,2012-08-05,1
4968,1654,1,2014-03-30,0
4969,4732,88,2014-01-05,0
4970,5259,83,2013-03-17,1
4971,4462,66,2015-05-31,1
4972,8529,28,2017-01-15,0
4973,2591,62,2014-10-26,0
4974,5982,31,2015-11-08,1
4975,205,74,2017-01-15,0
4976,4299,8,2012-04-22,0
4977,59,45,2016-08-14,1
4978,8917,58,2018-10-07,1
4979,9382,70,2015-08-30,1
4980,9971,28,2017-07-30,1
4981,4568,64,2017-03-19,1
4982,822,41,2017-12-24,0
4983,962,42,2014-06-15,1
4984,767,89,2018-07-22,0
4985,5848,50,2016-10-09,0
4986,441,74,2015-09-13,1
4987,5201,3,2015-07-26,1
4988,4778,21,2012-08-12,0
4989,6604,76,2013-09-08,0
4990,1497,81,2014-08-17,1
4991,6893,19,2018-08-26,1
4992,2725,43,2015-08-30,0
4993,3619,35,2018-08-12,0
4994,6526,84,2017-08-06,0
4995,2087,70,2012-08-05,1
4996,9567,23,2017-12-31,1
4997,9778,86,2012-03-11,1
4998,3239,77,2013-10-20,1
4999,9682,22,2018-03-11,1
5000,7666,52,2014-08-17,1
5001,407,56,2018-12-30,0
5002,2549,25,2013-04-21,1
5003,3689,65,2012-12-16,1
5004,1799,99,2015-01-25,1
5005,7744,35,2014-10-26,1
5006,9878,31,2013-02-17,1
5007,6754,1,2016-05-08,0
5008,805,4,2014-03-02,1
5009,6384,22,2016-12-18,0
5010,5558,30,2016-08-14,0
5011,4622,9,2018-04-08,1
5012,310,60,2018-10-07,0
5013,6110,2,2013-03-03,1
5014,1869,74,2015-06-21,0
5015,4094,24,2016-05-01,1
5016,6433,53,2012-06-24,0
5017,8266,9,2014-02-16,0
5018,7367,8,2012-12-23,0
5019,4748,72,2015-11-29,1
5020,1562,86,2014-02-23,1
5021,5444,81,2012-07-15,1
5022,6047,22,2012-12-09,0
5023,9694,59,2017-12-10,1
5024,6011,86,2019-02-24,1
5025,8345,56,2013-10-13,1
5026,4013,2,2013-05-12,0
5027,8769,88,2012-05-27,0
5028,5539,61,2015-05-17,0
5029,5914,73,2016-08-28,0
5030,1075,26,2019-01-27,1
5031,3541,10,2014-03-30,0
5032,459,66,2015-11-29,1
5033,7642,68,2013-05-12,0
5034,5903,42,2017-09-10,0
5035,7991,77,2016-11-20,1
5036,9785,83,2013-10-20,1
5037,9940,65,2012-01-22,0
5038,9325,24,2012-04-29,1
5039,8722,53,2016-10-02,0
5040,4067,90,2018-12-02,1
5041,6562,2,2016-03-13,0
5042,9859,43,2018-04-29,1
5043,2195,69,2012-05-06,1
5044,7609,12,2018-03-18,1
5045,2741,19,2016-04-24,0
5046,4101,24,2017-06-25,0
5047,7392,78,2019-01-27,1
5048,9350,17,2014-01-19,1
5049,9741,99,2013-08-11,0
5050,78,42,2013-02-10,0
5051,1249,8,2017-12-24,0
5052,5819,64,2016-03-20,1
5053,7554,37,2015-08-09,0
5054,8076,85,2015-11-15,0
5055,1239,11,2017-04-09,0
5056,4457,84,2015-08-09,1
5057,9800,94,2016-05-29,0
5058,1303,68,2018-03-04,0
5059,8378,50,2017-12-17,0
5060,6127,57,2016-08-07,0
5061,6408,37,2018-10-21,0
5062,3001,42,2019-03-03,1
5063,4280,71,2014-02-23,0
5064,6445,41,2019-02-17,0
5065,6218,0,2016-07-03,0
5066,4367,84,2013-09-08,1
5067,2688,84,2015-07-26,0
5068,3622,52,2015-03-08,0
5069,3152,22,2016-10-09,1
5070,5235,66,2016-12-04,0
5071,6799,70,2014-03-16,1
5072,5399,83,2012-01-15,0
5073,8306,35,2017-05-21,1
5074,9447,84,2017-12-31,1
5075,4697,63,2016-02-21,1
5076,7528,11,2014-03-16,1
5077,8382,37,2015-02-22,1
5078,9239,52,2018-05-20,0
5079,6501,43,2013-05-05,0
5080,2150,56,2013-01-06,0
5081,1704,72,2018-05-20,0
5082,7062,95,2015-03-08,1
5083,3384,45,2014-02-23,1
5084,5598,38,2015-05-10,0
5085,8720,11,2015-07-12,1
5086,9943,39,2014-11-16,0
5087,1307,31,2014-08-31,0
5088,1974,44,2015-03-01,1
5089,267,6,2014-10-12,1
5090,2041,57,2015-03-29,1
5091,3732,4,2014-11-30,1
5092,6450,19,2013-09-15,0
5093,3888,39,2014-03-09,0
5094,3221,96,2015-12-13,1
5095,5203,68,2016-01-10,1
5096,6000,27,2012-12-09,0
5097,2406,38,2013-07-07,0
5098,3559,91,2012-09-16,0
5099,1041,63,2012-02-05,1
5100,7055,0,2012-01-08,0
5101,5671,92,2018-09-09,0
5102,8412,26,2018-11-25,0
5103,6770,48,2017-02-26,1
5104,2212,29,2017-06-18,0
5105,6418,86,2018-04-08,0
5106,9038,21,2017-06-25,1
5107,4554,33,2018-11-18,1
5108,6684,65,2013-12-01,0
5109,6653,24,2015-01-25,1
5110,4540,41,2013-10-06,1
5111,5805,23,2018-03-18,1
5112,2129,32,2015-02-22,1
5113,3140,86,2014-06-22,0
5114,4879,54,2018-05-27,0
5115,9983,75,2016-06-26,1
5116,6096,51,2018-09-30,1
5117,3082,75,2018-03-25,1
5118,515,28,2012-10-07,1
5119,2881,13,2016-02-28,1
5120,4459,60,2018-10-28,0
5121,6132,27,2016-01-17,0
5122,948,68,2015-01-04,0
5123,1181,61,2018-05-13,0
5124,5703,79,2018-07-08,1
5125,509,47,2012-07-01,0
5126,2542,44,2017-02-26,0
5127,1088,46,2017-05-21,1
5128,3934,32,2018-08-26,0
5129,3849,79,2015-03-29,0
5130,8215,41,2017-09-24,0
5131,5045,94,2014-06-15,0
5132,4434,41,2017-04-02,1
5133,3381,8,2016-04-10,1
5134,9877,80,2017-04-30,0
5135,2393,29,2016-09-11,0
5136,9138,26,2014-12-07,1
5137,9574,63,2015-12-13,0
5138,7698,46,2012-04-29,1
5139,7910,0,2013-05-05,0
5140,6821,48,2018-08-26,0
5141,1696,5,2016-07-03,1
5142,6981,10,2012-11-25,0
5143,877,35,2013-01-06,0
5144,2523,55,2016-02-28,1
5145,3584,90,2019-02-10,1
5146,6528,35,2014-02-09,1
5147,8612,34,2018-09-30,0
5148,7674,3,2014-11-02,0
5149,7389,66,2016-06-12,1
5150,3228,41,2012-06-10,0
5151,9430,97,2017-08-20,0
5152,8395,9,2014-09-28,0
5153,4422,56,2014-11-02,0
5154,6243,59,2015-11-15,1
5155,4116,98,2015-11-22,0
5156,3663,35,2015-01-11,0
5157,2355,85,2014-01-05,1
5158,7079,67,2018-04-08,1
5159,5113,19,2015-11-01,0
5160,1555,57,2018-03-04,0
5161,5074,10,2015-01-04,0
5162,7376,70,2012-02-19,1
5163,42,20,2016-04-24,0
5164,5519,37,2013-02-24,0
5165,2900,26,2017-09-10,0
5166,9028,28,2017-06-11,1
5167,4801,65,2017-10-15,1
5168,6251,93,2019-02-03,1
5169,427,37,2013-02-24,1
5170,1467,20,2015-02-08,1
5171,5714,30,2013-12-01,0
5172,3806,2,2015-11-15,1
5173,8753,11,2017-03-19,0
5174,2175,47,2017-06-25,0
5175,4393,31,2016-11-13,0
5176,4169,71,2012-08-05,1
5177,9636,83,2014-03-09,1
5178,2122,61,2017-04-30,0
5179,3900,38,2018-01-07,0
5180,8761,84,2012-11-25,1
5181,8873,26,2016-01-24,0
5182,1849,40,2015-10-11,1
5183,8724,81,2019-03-10,1
5184,4271,8,2014-10-05,1
5185,1983,77,2018-10-14,0
5186,5952,100,2013-09-22,0
5187,2457,73,2013-12-01,1
5188,8669,72,2013-07-07,1
5189,5032,54,2018-07-22,0
5190,9574,95,2017-10-29,0
5191,6755,68,2013-09-08,0
5192,7317,59,2017-04-09,1
5193,1614,17,2015-05-17,1
5194,2113,48,2014-10-12,0
5195,8094,47,2018-12-09,1
5196,3491,13,2017-12-10,1
5197,643,56,2016-01-24,0
5198,7864,50,2013-12-08,0
5199,3227,73,2015-07-12,1
5200,6923,29,2017-11-12,0
5201,8768,43,2015-07-19,0
5202,5941,54,2017-05-21,0
5203,4453,66,2015-09-13,1
5204,1828,34,2014-02-02,0
5205,680,98,2016-02-21,1
5206,9351,87,2012-09-09,0
5207,9381,67,2018-02-04,0
5208,3692,97,2015-09-06,0
5209,4314,97,2015-11-22,0
5210,4057,94,2016-03-06,0
5211,6879,0,2018-06-17,1
5212,4824,57,2014-12-14,1
5213,3471,39,2013-10-27,0
5214,6531,9,2015-03-15,0
5215,1873,88,2012-09-30,1
5216,8568,25,2013-04-21,0
5217,1398,79,2014-06-15,1
5218,258,99,2018-10-14,1
5219,855,1,2015-06-14,1
5220,4099,3,2016-02-28,1
5221,2167,10,2013-01-20,0
5222,1674,85,2017-05-21,0
5223,7541,42,2016-12-04,1
5224,5469,81,2014-02-09,1
5225,7867,47,2015-10-18,0
5226,7292,63,2015-05-17,0
5227,5987,83,2016-10-02,1
5228,8540,68,2017-03-12,1
5229,8967,85,2013-06-02,1
5230,2580,69,2013-06-09,1
5231,6372,29,2017-12-24,0
5232,3950,90,2012-07-22,1
5233,768,6,2016-04-17,0
5234,7066,11,2018-05-27,1
5235,1343,13,2017-06-04,1
5236,1795,19,2015-04-26,1
5237,1829,71,2012-06-10,1
5238,5271,12,2013-08-11,0
5239,8712,65,2017-06-25,0
5240,3227,76,2014-06-08,0
5241,945,22,2012-03-25,1
5242,2994,32,2012-03-25,0
5243,4948,3,2013-03-03,0
5244,7795,86,2017-11-05,0
5245,2129,97,2016-05-22,1
5246,2014,100,2017-01-22,1
5247,6229,95,2016-08-21,1
5248,1285,39,2017-07-16,1
5249,1914,29,2013-10-06,1
5250,8992,68,2016-03-20,0
5251,6946,98,2016-07-03,0
5252,874,85,2015-09-13,0
5253,5369,88,2017-05-14,1
5254,5730,82,2015-10-04,0
5255,1676,25,2012-12-23,1
5256,7455,49,2012-10-07,1
5257,694,33,2017-12-24,0
5258,9693,55,2016-09-04,0
5259,9371,8,2019-03-03,0
5260,7687,0,2017-01-08,1
5261,5996,66,2014-09-21,0
5262,73,97,2018-11-18,0
5263,519,20,2017-05-07,0
5264,8423,89,2013-05-05,1
5265,7822,6,2012-06-10,0
5266,809,23,2017-04-02,1
5267,874,6,2012-11-18,0
5268,4999,80,2016-05-22,1
5269,9765,45,2015-08-23,0
5270,8062,96,2018-10-14,0
5271,8733,11,2012-04-01,0
5272,6439,17,2016-02-07,1
5273,3758,44,2016-10-30,0
5274,9284,39,2016-05-29,0
5275,6554,53,2016-01-03,0
5276,749,9,2017-06-25,1
5277,8591,48,2018-10-07,0
5278,6048,2,2017-04-09,1
5279,5432,28,2017-04-30,0
5280,8154,28,2012-11-04,0
5281,4272,68,2018-06-03,1
5282,1910,94,2012-06-24,0
5283,1282,95,2013-01-13,1
5284,1294,53,2014-02-09,1
5285,8766,3,2012-03-04,0
5286,4662,27,2015-06-07,1
5287,3586,61,2018-01-07,1
5288,6417,18,2017-10-08,0
5289,7527,64,2014-03-30,1
5290,620,85,2013-05-05,0
5291,6823,1,2015-06-14,0
5292,4513,34,2017-12-10,0
5293,7321,31,2012-06-10,0
5294,5883,66,2014-08-03,0
5295,9718,36,2017-05-21,1
5296,4663,39,2019-02-24,0
5297,5323,27,2015-03-29,0
5298,1304,71,2017-03-12,1
5299,7973,52,2016-07-24,1
5300,1016,18,2013-05-05,0
5301,1912,83,2014-09-28,0
5302,8464,32,2015-08-16,1
5303,4637,96,2016-08-07,0
5304,3210,98,2014-12-21,1
5305,8263,63,2014-08-17,1
5306,7573,55,2015-01-25,1
5307,5671,52,2018-09-30,1
5308,3966,30,2015-10-25,0
5309,3243,41,2017-10-22,1
5310,2485,99,2018-11-11,0
5311,6597,48,2018-06-03,1
5312,9481,13,2018-08-19,1
5313,7205,10,2012-08-05,1
5314,2146,64,2016-08-14,1
5315,1632,51,2012-04-15,1
5316,5364,69,2017-01-08,1
5317,9989,43,2018-12-09,0
5318,627,35,2013-05-19,0
5319,395,59,2017-01-22,0
5320,5932,69,2015-06-14,0
5321,5184,37,2017-01-15,0
5322,3089,98,2013-06-16,1
5323,8950,21,2012-12-16,1
5324,4327,51,2014-01-26,1
5325,7317,73,2012-12-16,1
5326,5731,52,2018-09-23,0
5327,8239,96,2012-05-20,0
5328,6188,81,2015-05-10,0
5329,5878,50,2018-07-22,1
5330,5010,21,2018-06-10,0
5331,7564,62,2012-02-05,0
5332,5071,40,2015-09-06,1
5333,79,69,2014-08-03,0
5334,8867,10,2015-12-13,1
5335,8581,71,2018-03-04,1
5336,9510,65,2013-07-28,0
5337,7873,83,2018-09-23,0
5338,1201,84,2017-09-10,0
5339,8746,77,2013-01-27,0
5340,6903,54,2012-09-02,0
5341,7519,21,2017-04-16,1
5342,4998,8,2016-08-28,0
5343,8161,39,2016-03-06,0
5344,7514,98,2013-05-05,1
5345,8922,57,2014-12-07,0
5346,9289,93,2014-10-19,0
5347,5352,2,2017-06-25,0
5348,3566,30,2013-10-13,1
5349,9462,40,2015-08-16,1
5350,5365,21,2017-06-18,1
5351,8961,11,2013-02-10,1
5352,6923,91,2018-08-19,1
5353,2757,31,2013-05-26,0
5354,2380,84,2017-07-02,0
5355,5781,27,2014-12-07,1
5356,7103,37,2014-10-19,0
5357,1935,36,2015-04-12,0
5358,9625,61,2015-07-12,1
5359,314,28,2015-03-22,0
5360,8524,60,2019-02-24,1
5361,9414,63,2015-05-03,0
5362,1602,64,2014-10-12,1
5363,7454,29,2014-04-13,1
5364,780,49,2017-03-05,1
5365,9473,29,2019-01-06,1
5366,6495,68,2013-09-29,1
5367,2183,40,2018-06-24,0
5368,6403,66,2015-09-06,1
5369,1280,55,2015-04-12,0
5370,3527,24,2016-05-01,1
5371,3416,24,2012-03-18,1
5372,3789,57,2012-09-16,1
5373,5541,35,2013-03-10,1
5374,1710,26,2012-07-29,1
5375,1270,12,2018-07-15,1
5376,4163,99,2016-07-10,1
5377,6132,77,2018-08-05,1
5378,1831,60,2018-06-24,0
5379,2869,85,2018-07-08,0
5380,3883,25,2017-04-30,0
5381,5902,63,2018-04-08,1
5382,3346,12,2012-07-29,1
5383,7559,47,2013-06-23,1
5384,3582,28,2014-08-03,0
5385,6665,3,2016-05-29,0
5386,9740,50,2014-04-27,0
5387,4392,92,2012-11-18,0
5388,1470,85,2013-04-21,1
5389,8774,23,2012-05-06,0
5390,5095,22,2018-09-30,0
5391,3122,74,2014-06-15,1
5392,5585,6,2018-09-16,0
5393,2241,46,2012-01-08,1
5394,1770,4,2018-05-06,1
5395,2571,97,2014-06-29,0
5396,1152,61,2013-07-07,0
5397,8210,55,2014-08-31,0
5398,2594,76,2015-06-14,0
5399,6635,35,2017-07-30,1
5400,5989,32,2013-06-09,1
5401,8117,94,2013-01-13,0
5402,7170,38,2014-03-16,1
5403,7400,94,2015-12-13,1
5404,5156,74,2015-07-26,0
5405,3545,42,2017-09-03,0
5406,5952,68,2015-05-24,1
5407,8206,95,2015-10-25,0
5408,5678,37,2016-04-10,0
5409,6384,92,2017-03-12,1
5410,9338,55,2014-06-22,1
5411,1150,82,2016-07-03,1
5412,8807,12,2015-02-22,0
5413,8556,86,2016-04-24,0
5414,2319,66,2012-02-05,0
5415,9943,77,2019-02-24,1
5416,4246,87,2017-11-26,0
5417,9957,9,2015-01-04,0
5418,7757,37,2012-04-08,0
5419,4701,88,2017-07-30,1
5420,996,81,2012-05-20,0
5421,33,88,2017-08-27,1
5422,6875,73,2016-11-13,1
5423,3021,8,2014-02-23,1
5424,211,95,2014-07-13,1
5425,9550,3,2015-08-30,0
5426,5001,35,2018-12-09,0
5427,1103,69,2012-06-03,0
5428,4119,8,2016-05-01,0
5429,6749,36,2012-04-29,0
5430,4553,63,2014-08-31,1
5431,7230,86,2016-09-04,1
5432,3230,16,2012-01-29,0
5433,3953,87,2017-08-27,0
5434,5683,40,2012-10-28,1
5435,610,37,2014-10-26,1
5436,6974,9,2014-03-02,1
5437,5220,91,2016-01-10,1
5438,744,28,2019-02-10,0
5439,5438,90,2012-07-29,0
5440,8270,92,2012-09-02,0
5441,5282,54,2017-11-19,0
5442,6482,37,2015-06-14,0
5443,6518,94,2015-06-14,1
5444,1966,71,2018-04-29,1
5445,5097,25,2012-01-08,1
5446,3676,72,2016-05-08,1
5447,1276,26,2019-02-10,0
5448,2959,25,2015-10-18,0
5449,2923,66,2014-08-03,1
5450,4836,58,2013-07-14,1
5451,7140,49,2013-06-30,0
5452,5099,76,2012-07-29,1
5453,5378,83,2012-11-25,1
5454,2281,69,2018-08-19,0
5455,8724,11,2012-06-17,0
5456,7786,50,2013-06-16,0
5457,3208,64,2019-02-03,0
5458,3594,98,2012-11-18,1
5459,2582,42,2018-06-10,0
5460,3634,40,2016-07-03,0
5461,9539,58,2018-08-26,0
5462,228,92,2017-06-25,1
5463,307,26,2018-04-22,1
5464,8572,92,2014-11-16,1
5465,7123,83,2018-11-25,0
5466,5867,96,2017-08-06,1
5467,5672,36,2014-06-22,1
5468,997,81,2015-09-27,1
5469,1273,2,2013-08-25,1
5470,4362,17,2012-12-30,1
5471,9609,75,2018-03-25,1
5472,9988,11,2016-10-02,1
5473,3854,59,2013-03-31,0
5474,8280,71,2015-12-20,0
5475,8606,64,2012-10-28,0
5476,5331,51,2012-03-18,0
5477,801,11,2012-03-04,0
5478,2547,42,2015-03-15,0
5479,8212,87,2013-07-28,0
5480,1752,69,2014-08-31,0
5481,6017,39,2017-10-08,1
5482,2423,23,2014-09-28,1
5483,7051,5,2012-09-23,0
5484,183,64,2014-12-21,0
5485,103,61,2017-01-01,1
5486,2768,33,2018-09-23,0
5487,1408,27,2016-05-22,1
5488,5687,61,2016-10-09,0
5489,5876,39,2017-04-30,1
5490,485,88,2014-02-09,0
5491,2761,15,2018-09-30,1
5492,1170,68,2012-12-23,0
5493,8380,43,2015-06-21,0
5494,5660,4,2013-09-29,1
5495,5963,55,2012-09-09,1
5496,860,0,2018-06-03,0
5497,9521,19,2017-01-15,0
5498,9736,31,2016-11-13,0
5499,2909,65,2012-04-08,1
5500,6459,35,2017-10-29,1
5501,6749,49,2017-07-02,1
5502,90,60,2012-12-23,1
5503,8693,29,2015-03-22,0
5504,6734,33,2016-12-25,0
5505,6851,17,2015-08-16,0
5506,9647,16,2014-07-20,1
5507,2473,20,2016-07-17,1
5508,189,74,2012-09-23,1
5509,1697,25,2016-08-28,0
5510,280,63,2012-01-29,0
5511,4532,92,2018-11-11,0
5512,343,20,2013-01-27,1
5513,5819,45,2018-07-15,0
5514,7586,58,2016-11-27,0
5515,8737,60,2018-10-14,1
5516,8383,89,2016-02-07,0
5517,6773,85,2018-11-04,0
5518,1695,68,2017-09-24,1
5519,496,76,2014-01-12,0
5520,6559,0,2018-03-25,1
5521,86,20,2016-01-31,1
5522,7932,29,2013-01-06,1
5523,4769,44,2016-10-02,0
5524,5349,31,2018-01-14,1
5525,1736,66,2016-07-31,0
5526,6507,37,2013-07-07,1
5527,2424,14,2015-01-11,0
5528,5836,74,2012-01-01,0
5529,378,49,2015-10-25,0
5530,4500,29,2018-03-25,1
5531,5271,71,2017-11-05,0
5532,163,36,2016-05-15,1
5533,1675,62,2016-08-28,0
5534,9455,49,2016-04-03,1
5535,2043,42,2017-12-24,0
5536,6850,38,2017-12-03,0
5537,8862,56,2014-01-12,1
5538,4976,27,2015-09-20,1
5539,4291,73,2017-11-05,1
5540,5397,88,2017-01-15,0
5541,629,31,2016-04-10,0
5542,6444,81,2012-02-19,1
5543,1520,42,2016-06-12,1
5544,4723,65,2012-01-08,0
5545,2720,43,2015-08-23,1
5546,1536,47,2015-02-15,1
